CARNET,CEDULA,APELLIDOS,NOMBRES,CODIGO_MATERIA,SECCION,DESCRIPCION,creditos,dia,hora_inicio,hora_fin
1600737,27231117,GOMEZ SMITH,NICHOLAS MICHAEL,FCA-192,1,CIUDADANIA EN VENEZUELA:CONCEPTOS Y TRANSFORMACION,3,1,1,3
1509533,6524466,LOPEZ MORENO,JESSICA,FCA-171,1,HOMBRE: CULTURA Y COOPERACIONEDAD III,3,3,1,3
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,FC-1221,1,INGLES I ,3,2,7,8
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,FC-1221,1,INGLES I ,3,4,3,5
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,FC-1129,2,DIVINATICA I ,4,3,4,6
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,FC-1129,2,DIVINATICA I ,4,5,4,6
1400794,12240179,LOPEZ,NICHOLAS,TI-2335,1,TERMODINAMICA,3,3,1,2
1400794,12240179,LOPEZ,NICHOLAS,TI-2335,1,TERMODINAMICA,3,5,1,2
1400794,12240179,LOPEZ,NICHOLAS,TI-2353,1,RESISTENCIA DE MATERIALES,3,1,2,4
1400794,12240179,LOPEZ,NICHOLAS,TI-2353,1,RESISTENCIA DE MATERIALES,3,3,2,3
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,FCA-151,1,HOMBRE: CULTURA Y COOPERACIONEDAD I,3,2,1,3
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,AM-1113,1,FUNDAMENTOS DE ADMINISTRACION I,3,1,1,3
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,AM-1113,1,FUNDAMENTOS DE ADMINISTRACION I,3,4,7,8
1800581,27331776,MARTINEZ GONZALEZ,CHRISTOPHER NICHOLAS,FC-1505,1,LENGUAJE I,3,2,4,6
1405644,24774702,LOPEZ ROMERO,MICHAEL,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1600897,27418695,DIAZ RAMIREZ,ALEXANDER BRANDON,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1508260,26292032,RAMIREZ,MEGAN,FC-1225,2,INGLES III,3,1,1,3
1508260,26292032,RAMIREZ,MEGAN,FC-1225,2,INGLES III,3,5,1,2
1600468,27753464,FERNANDEZ GONZALEZ,AMANDA REBECCA,AM-3314,1,TRANSPORTE DE MERCANC.PELIGROSAS POR VIA TERRESTRE,3,2,2,4
1508260,26292032,RAMIREZ,MEGAN,AM-1821,1,SISTEMAS DE INFORMACION I,3,2,4,5
1508260,26292032,RAMIREZ,MEGAN,AM-1821,1,SISTEMAS DE INFORMACION I,3,5,4,6
1508260,26292032,RAMIREZ,MEGAN,AM-1335,1,FUNDAMENTOS DE ADMINISTRACION II,3,2,1,2
1508260,26292032,RAMIREZ,MEGAN,AM-1335,1,FUNDAMENTOS DE ADMINISTRACION II,3,4,3,4
1400966,26264098,MILLER MARTINEZ,SARAH SAMANTHA,AM-2532,2,FORMULACION Y EVALUACION DE PROYECTOS I,3,1,4,6
1400966,26264098,MILLER MARTINEZ,SARAH SAMANTHA,AM-2532,2,FORMULACION Y EVALUACION DE PROYECTOS I,3,2,1,2
1508515,25787770,GOMEZ DIAZ,MICHAEL,FCA-114,2,PRENSA Y OPINION PUBLICA,3,4,4,6
1508515,25787770,GOMEZ DIAZ,MICHAEL,AM-3821,1,DERECHO ADUANERO II,3,1,7,8
1508515,25787770,GOMEZ DIAZ,MICHAEL,AM-3821,1,DERECHO ADUANERO II,3,3,8,9
1508515,25787770,GOMEZ DIAZ,MICHAEL,AM-5165,1,MANEJO DE MATERIALES PELIGROSOS,3,1,2,4
1504992,26382019,JIMENEZ,MICHAEL JACOB,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1600207,27882350,VASQUEZ VACA,LAUREN,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1600525,27799280,ROMERO SANCHEZ,CHRISTIAN MICHAEL,AM-2631,1,LEGISLACION ADUANERA,3,1,1,4
1206190,22109696,MARTINEZ PEREZ,ELIZABETH MEGAN,TI-3372,1,CONVERSION DE ENERGIA II,3,3,3,4
1206190,22109696,MARTINEZ PEREZ,ELIZABETH MEGAN,TI-3372,1,CONVERSION DE ENERGIA II,3,5,4,4
1600525,27799280,ROMERO SANCHEZ,CHRISTIAN MICHAEL,FC-1233,1,INGLES III,3,1,4,5
1600525,27799280,ROMERO SANCHEZ,CHRISTIAN MICHAEL,FC-1233,1,INGLES III,3,2,4,6
1600235,26445737,MARTINEZ,DANIEL DANIEL,AM-2634,2,NOMENCLATURA  ADUANERA,3,1,1,3
1600235,26445737,MARTINEZ,DANIEL DANIEL,AM-2634,2,NOMENCLATURA  ADUANERA,3,5,4,5
1508260,26292032,RAMIREZ,MEGAN,AM-3549,1,MERCADEO INTERNACIONAL,3,1,4,6
1508260,26292032,RAMIREZ,MEGAN,AM-3549,1,MERCADEO INTERNACIONAL,3,3,5,6
1600235,26445737,MARTINEZ,DANIEL DANIEL,AM-3522,1,DERECHO INTERNACIONAL NUMEROMICO,3,1,1,2
1800835,28232295,MORENO,ZACHARY JOSHUA,FC-1225,2,INGLES III,3,1,1,3
1800835,28232295,MORENO,ZACHARY JOSHUA,FC-1225,2,INGLES III,3,5,1,2
1800835,28232295,MORENO,ZACHARY JOSHUA,FC-1621,6,ESTADISTICA I,3,2,4,5
1800835,28232295,MORENO,ZACHARY JOSHUA,FC-1621,6,ESTADISTICA I,3,4,1,3
1700672,27735175,LOPEZ RODRIGUEZ,ALEXANDER,FCA-141,1,TRADICIONES Y ORALIDAD ,3,3,3,5
1800835,28232295,MORENO,ZACHARY JOSHUA,AM-1425,2,FUNDAMENTOS DE DERECHO,3,4,3,6
1700672,27735175,LOPEZ RODRIGUEZ,ALEXANDER,AM-2544,1,SERVICIO DE TRANSPORTE DE MERCANCIA,2,2,1,4
1800835,28232295,MORENO,ZACHARY JOSHUA,AM-1335,4,FUNDAMENTOS DE ADMINISTRACION II,3,1,3,4
1800835,28232295,MORENO,ZACHARY JOSHUA,AM-1335,4,FUNDAMENTOS DE ADMINISTRACION II,3,3,3,4
1606610,25816195,GOMEZ,WILLIAM,TI-2353,1,RESISTENCIA DE MATERIALES,3,1,2,4
1606610,25816195,GOMEZ,WILLIAM,TI-2353,1,RESISTENCIA DE MATERIALES,3,3,2,3
1400966,26264098,MILLER MARTINEZ,SARAH SAMANTHA,AM-3323,1,SEGURIDAD INDUSTRIAL,3,5,5,7
1606610,25816195,GOMEZ,WILLIAM,TI-2422,1,SIST. HIDRAULICO DE AERONAVES,2,1,1,4
1700195,26399760,ROJAS RODRIGUEZ,MEGAN,FCA-114,1,PRENSA Y OPINION PUBLICA,3,4,1,3
1503307,27358556,LOPEZ PEREZ,ASHLEY AMANDA,FCA-132,1,CAUDILLOY DICTADOR Y FUERZAS ARMADAS EN VENEZUELA,3,2,4,6
1508776,26441901,TORRES DIAZ,JESSICA ELIZABETH,AM-1821,4,SISTEMAS DE INFORMACION I,3,3,5,7
1508776,26441901,TORRES DIAZ,JESSICA ELIZABETH,AM-1821,4,SISTEMAS DE INFORMACION I,3,4,4,5
1503307,27358556,LOPEZ PEREZ,ASHLEY AMANDA,FC-2811,1,INGLES VI,3,3,2,4
1503307,27358556,LOPEZ PEREZ,ASHLEY AMANDA,FC-2811,1,INGLES VI,3,5,2,3
1508760,26139194,DIAZ ROJAS,ZACHARY RYAN,FCR-113,1,GENERACION APP.LA NATURALEZA DE LA JUVENTUD ACTUAL,3,1,4,6
1404574,26771361,ROJAS HERNANDEZ,ASHLEY,FC-1623,1,ESTADISTICA II,3,2,1,2
1404574,26771361,ROJAS HERNANDEZ,ASHLEY,FC-1623,1,ESTADISTICA II,3,4,4,5
1404574,26771361,ROJAS HERNANDEZ,ASHLEY,AM-1821,5,SISTEMAS DE INFORMACION I,3,1,2,3
1404574,26771361,ROJAS HERNANDEZ,ASHLEY,AM-1821,5,SISTEMAS DE INFORMACION I,3,4,2,4
1404574,26771361,ROJAS HERNANDEZ,ASHLEY,AM-3431,1,ADMINISTRACION DE LA ARTEFACCION,4,2,4,5
1404574,26771361,ROJAS HERNANDEZ,ASHLEY,AM-3431,1,ADMINISTRACION DE LA ARTEFACCION,4,5,1,3
1408965,26464151,ROMERO ROJAS,ANDREW,AM-3341,1,DISTRIBUCION METAFISICA,3,1,3,4
1408965,26464151,ROMERO ROJAS,ANDREW,AM-3341,1,DISTRIBUCION METAFISICA,3,2,6,7
1600890,19277840,GOMEZ,BENJAMIN TYLER,AM-2340,1,FUNDAMENTOS DEL TRANSP. MARITIMO,3,1,6,7
1600890,19277840,GOMEZ,BENJAMIN TYLER,AM-2340,1,FUNDAMENTOS DEL TRANSP. MARITIMO,3,2,2,3
1504314,15883976,SANCHEZ GONZALEZ,JESSICA ELIZABETH,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1600263,26335318,MARTINEZ JIMENEZ,DAVID JOSHUA,AM-3557,1,PRACTICAS ADUANERA,3,3,3,5
1606460,26955292,ROMERO ALVAREZ,JOSEPH JACOB,AM-2425,3,PRINCIPIOS DE MANTENIMIENTO,3,3,4,5
1606460,26955292,ROMERO ALVAREZ,JOSEPH JACOB,AM-2425,3,PRINCIPIOS DE MANTENIMIENTO,3,4,1,2
1508821,26935604,MARTINEZ MARTINEZ,JONATHAN JAMES,AM-2803,1,MICRONUMEROMIA,3,3,3,4
1508821,26935604,MARTINEZ MARTINEZ,JONATHAN JAMES,AM-2803,1,MICRONUMEROMIA,3,5,1,2
1508821,26935604,MARTINEZ MARTINEZ,JONATHAN JAMES,FC-2802,1,TÉCNICAS DE INVESTIGACIÓN DOCUMENTAL,3,2,1,3
1508821,26935604,MARTINEZ MARTINEZ,JONATHAN JAMES,FC-2801,1,INGLÉS V,3,1,1,3
1508821,26935604,MARTINEZ MARTINEZ,JONATHAN JAMES,FC-2801,1,INGLÉS V,3,2,4,5
1508821,26935604,MARTINEZ MARTINEZ,JONATHAN JAMES,AM-4811,1,CLASIFICACION ARANCELARIA I,3,2,5,7
1508821,26935604,MARTINEZ MARTINEZ,JONATHAN JAMES,AM-4811,1,CLASIFICACION ARANCELARIA I,3,5,5,7
1600446,26559361,TORRES HERNANDEZ,DANIEL,FCA-141,1,TRADICIONES Y ORALIDAD ,3,3,3,5
1600446,26559361,TORRES HERNANDEZ,DANIEL,AM-1821,2,SISTEMAS DE INFORMACION I,3,2,4,5
1600446,26559361,TORRES HERNANDEZ,DANIEL,AM-1821,2,SISTEMAS DE INFORMACION I,3,3,5,7
1304946,25770788,CASTILLO,ASHLEY,FCA-132,1,CAUDILLOY DICTADOR Y FUERZAS ARMADAS EN VENEZUELA,3,2,4,6
1508630,26218030,MARTINEZ MARTINEZ,JONATHAN TYLER,AM-3246,1,HOTELERIA CLINICA,3,1,4,6
1508630,26218030,MARTINEZ MARTINEZ,JONATHAN TYLER,FCA-192,1,CIUDADANIA EN VENEZUELA:CONCEPTOS Y TRANSFORMACION,3,1,1,3
1800500,31207285,SANCHEZ,ASHLEY STEPHANIE,FCA-511,1,VENEZUELA ANTE EL SIGLO XXI  2,3,4,1,3
1508577,25373972,MENDOZA PEREZ,DANIEL JOSEPH,AM-3443,1,COMUNICACION GERENCIAL,3,3,5,6
1508577,25373972,MENDOZA PEREZ,DANIEL JOSEPH,AM-3443,1,COMUNICACION GERENCIAL,3,4,1,2
1508577,25373972,MENDOZA PEREZ,DANIEL JOSEPH,AM-3423,1,TECNICAS DE CONTROL DE CALIDAD,3,1,1,2
1508577,25373972,MENDOZA PEREZ,DANIEL JOSEPH,AM-3423,1,TECNICAS DE CONTROL DE CALIDAD,3,2,4,5
1508577,25373972,MENDOZA PEREZ,DANIEL JOSEPH,AM-3431,1,ADMINISTRACION DE LA ARTEFACCION,4,2,4,5
1508577,25373972,MENDOZA PEREZ,DANIEL JOSEPH,AM-3431,1,ADMINISTRACION DE LA ARTEFACCION,4,5,1,3
1700835,27603361,DIAZ MORENO,JACOB CHRISTOPHER,AM-1335,2,FUNDAMENTOS DE ADMINISTRACION II,3,2,5,6
1700835,27603361,DIAZ MORENO,JACOB CHRISTOPHER,AM-1335,2,FUNDAMENTOS DE ADMINISTRACION II,3,4,6,7
1700835,27603361,DIAZ MORENO,JACOB CHRISTOPHER,AM-1428,1,FUNDAMENTOS DE NUMEROMIA,3,1,1,2
1700835,27603361,DIAZ MORENO,JACOB CHRISTOPHER,AM-1428,1,FUNDAMENTOS DE NUMEROMIA,3,5,4,5
1700835,27603361,DIAZ MORENO,JACOB CHRISTOPHER,FC-1225,2,INGLES III,3,1,1,3
1700835,27603361,DIAZ MORENO,JACOB CHRISTOPHER,FC-1225,2,INGLES III,3,5,1,2
1308478,24159860,RAMIREZ ROMERO,ERIC NICHOLAS,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1606511,26533315,TORRES RODRIGUEZ,SAMANTHA SARAH,AM-2634,2,NOMENCLATURA  ADUANERA,3,1,1,3
1606511,26533315,TORRES RODRIGUEZ,SAMANTHA SARAH,AM-2634,2,NOMENCLATURA  ADUANERA,3,5,4,5
1308478,24159860,RAMIREZ ROMERO,ERIC NICHOLAS,FCA-192,1,CIUDADANIA EN VENEZUELA:CONCEPTOS Y TRANSFORMACION,3,1,1,3
1606511,26533315,TORRES RODRIGUEZ,SAMANTHA SARAH,AM-2641,1,VALORACION ADUANERA,3,5,1,4
1308478,24159860,RAMIREZ ROMERO,ERIC NICHOLAS,AM-3133,1,ECOTURISMO,3,3,3,5
1606511,26533315,TORRES RODRIGUEZ,SAMANTHA SARAH,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1308478,24159860,RAMIREZ ROMERO,ERIC NICHOLAS,AM-3147,2,TRANSPORTE TURISTICO,3,1,2,4
1308478,24159860,RAMIREZ ROMERO,ERIC NICHOLAS,EP-2440,1,PROYECTO DE GRADO II,3,1,1,1
1308478,24159860,RAMIREZ ROMERO,ERIC NICHOLAS,EP-2450,1,PROYECTO DE GRADO III,3,1,1,1
1700272,29452091,LOPEZ GONZALEZ,EMILY EMILY,FCA-114,2,PRENSA Y OPINION PUBLICA,3,4,4,6
1710717,27741194,SANCHEZ,ZACHARY NICHOLAS,FC-1623,1,ESTADISTICA II,3,2,1,2
1710717,27741194,SANCHEZ,ZACHARY NICHOLAS,FC-1623,1,ESTADISTICA II,3,4,4,5
1700707,27113284,DIAZ HERNANDEZ,MICHAEL BRANDON,FCA-114,2,PRENSA Y OPINION PUBLICA,3,4,4,6
1506703,26769771,MENDOZA RODRIGUEZ,LAUREN JESSICA,AM-2634,2,NOMENCLATURA  ADUANERA,3,1,1,3
1506703,26769771,MENDOZA RODRIGUEZ,LAUREN JESSICA,AM-2634,2,NOMENCLATURA  ADUANERA,3,5,4,5
1700507,26604229,MENDOZA,JACOB CODY,AM-2530,2,INTEGRACION NUMEROMICA I,3,1,1,2
1700507,26604229,MENDOZA,JACOB CODY,AM-2530,2,INTEGRACION NUMEROMICA I,3,3,1,2
1700707,27113284,DIAZ HERNANDEZ,MICHAEL BRANDON,AM-3314,1,TRANSPORTE DE MERCANC.PELIGROSAS POR VIA TERRESTRE,3,2,2,4
1700507,26604229,MENDOZA,JACOB CODY,AM-2631,2,LEGISLACION ADUANERA,3,1,5,8
1700507,26604229,MENDOZA,JACOB CODY,AM-1335,1,FUNDAMENTOS DE ADMINISTRACION II,3,2,1,2
1700507,26604229,MENDOZA,JACOB CODY,AM-1335,1,FUNDAMENTOS DE ADMINISTRACION II,3,4,3,4
1700507,26604229,MENDOZA,JACOB CODY,FC-1621,4,ESTADISTICA I,3,1,4,5
1700507,26604229,MENDOZA,JACOB CODY,FC-1621,4,ESTADISTICA I,3,4,1,3
1606272,26592852,LOPEZ,TYLER,AM-3535,1,MAGICOS DE PAGO INTERNACIONAL,3,4,1,4
1606272,26592852,LOPEZ,TYLER,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1600644,26745434,DIAZ GARCIA,KAYLA LAUREN,AM-1425,4,FUNDAMENTOS DE DERECHO,3,5,1,4
1600644,26745434,DIAZ GARCIA,KAYLA LAUREN,AM-1428,1,FUNDAMENTOS DE NUMEROMIA,3,1,1,2
1600644,26745434,DIAZ GARCIA,KAYLA LAUREN,AM-1428,1,FUNDAMENTOS DE NUMEROMIA,3,5,4,5
1600644,26745434,DIAZ GARCIA,KAYLA LAUREN,FC-1224,3,INGLES II,3,2,4,6
1600644,26745434,DIAZ GARCIA,KAYLA LAUREN,FC-1224,3,INGLES II,3,4,6,7
1600644,26745434,DIAZ GARCIA,KAYLA LAUREN,FC-1621,4,ESTADISTICA I,3,1,4,5
1600644,26745434,DIAZ GARCIA,KAYLA LAUREN,FC-1621,4,ESTADISTICA I,3,4,1,3
1600758,27396923,ROJAS ALVAREZ,JOSEPH MICHAEL,AM-2634,2,NOMENCLATURA  ADUANERA,3,1,1,3
1600758,27396923,ROJAS ALVAREZ,JOSEPH MICHAEL,AM-2634,2,NOMENCLATURA  ADUANERA,3,5,4,5
1600758,27396923,ROJAS ALVAREZ,JOSEPH MICHAEL,AM-2641,1,VALORACION ADUANERA,3,5,1,4
1600952,27930377,RAMIREZ PEREZ,NICHOLAS CHRISTOPHER,AM-1425,4,FUNDAMENTOS DE DERECHO,3,5,1,4
1600952,27930377,RAMIREZ PEREZ,NICHOLAS CHRISTOPHER,FC-1225,5,INGLES III,3,1,4,5
1600952,27930377,RAMIREZ PEREZ,NICHOLAS CHRISTOPHER,FC-1225,5,INGLES III,3,5,5,7
1600952,27930377,RAMIREZ PEREZ,NICHOLAS CHRISTOPHER,FC-1621,6,ESTADISTICA I,3,2,4,5
1600952,27930377,RAMIREZ PEREZ,NICHOLAS CHRISTOPHER,FC-1621,6,ESTADISTICA I,3,4,1,3
1600952,27930377,RAMIREZ PEREZ,NICHOLAS CHRISTOPHER,AM-1428,1,FUNDAMENTOS DE NUMEROMIA,3,1,1,2
1600952,27930377,RAMIREZ PEREZ,NICHOLAS CHRISTOPHER,AM-1428,1,FUNDAMENTOS DE NUMEROMIA,3,5,4,5
1700189,27781383,FERNANDEZ,CHRISTOPHER AUSTIN,AM-1821,6,SISTEMAS DE INFORMACION I,3,1,2,3
1700189,27781383,FERNANDEZ,CHRISTOPHER AUSTIN,AM-1821,6,SISTEMAS DE INFORMACION I,3,4,2,4
1700189,27781383,FERNANDEZ,CHRISTOPHER AUSTIN,FCA-141,2,TRADICIONES Y ORALIDAD ,3,5,1,3
1700838,28152401,RAMIREZ TORRES,EMILY,FCA-114,1,PRENSA Y OPINION PUBLICA,3,4,1,3
1700518,28378233,DIAZ,BRITTANY SARAH,AM-1821,2,SISTEMAS DE INFORMACION I,3,2,4,5
1700518,28378233,DIAZ,BRITTANY SARAH,AM-1821,2,SISTEMAS DE INFORMACION I,3,3,5,7
1700716,27138333,MARTIN GONZALEZ,MELISSA STEPHANIE,AM-1821,2,SISTEMAS DE INFORMACION I,3,2,4,5
1700716,27138333,MARTIN GONZALEZ,MELISSA STEPHANIE,AM-1821,2,SISTEMAS DE INFORMACION I,3,3,5,7
1600886,28675562,LOPEZ,ASHLEY RACHEL,FC-2811,1,INGLES VI,3,3,2,4
1600886,28675562,LOPEZ,ASHLEY RACHEL,FC-2811,1,INGLES VI,3,5,2,3
1700925,27527476,CASTILLO SANCHEZ,JASMINE,FC-1621,4,ESTADISTICA I,3,1,4,5
1700925,27527476,CASTILLO SANCHEZ,JASMINE,FC-1621,4,ESTADISTICA I,3,4,1,3
1408713,26478149,LOPEZ RAMIREZ,TYLER JACOB,AM-4718,1,ENFOQUES Y HABILIDADES GERENCIALES,3,4,3,5
1600981,26421557,DIAZ GONZALEZ,CHRISTOPHER RICHARD,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1700617,26510803,DIAZ ALONZO,EMILY,FC-4702,1,TECNICAS DE INVESTIGACION,3,5,1,3
1700635,26913371,LOPEZ PEREZ,ELIZABETH ASHLEY,FC-1321,2,LENGUAJE I,3,2,1,2
1700635,26913371,LOPEZ PEREZ,ELIZABETH ASHLEY,FC-1321,2,LENGUAJE I,3,4,1,2
1700400,29710737,GUTIERREZ MARTINEZ,JOSHUA JOSEPH,AM-3636,1,TRAMITACION ADUANERA,4,2,1,3
1700400,29710737,GUTIERREZ MARTINEZ,JOSHUA JOSEPH,AM-3636,1,TRAMITACION ADUANERA,4,5,4,6
1506703,26769771,MENDOZA RODRIGUEZ,LAUREN JESSICA,AM-3323,1,SEGURIDAD INDUSTRIAL,3,5,5,7
1700147,27854166,MENDOZA,JESSICA,ET-1420,1,PASANTIA CORTA,3,1,1,1
1700519,27829912,GOMEZ FERNANDEZ,MATTHEW,AM-2641,1,VALORACION ADUANERA,3,5,1,4
1700519,27829912,GOMEZ FERNANDEZ,MATTHEW,AM-3557,1,PRACTICAS ADUANERA,3,3,3,5
1506563,25446115,SANCHEZ GARCIA,JESSICA RACHEL,AM-2425,2,PRINCIPIOS DE MANTENIMIENTO,3,1,6,7
1506563,25446115,SANCHEZ GARCIA,JESSICA RACHEL,AM-2425,2,PRINCIPIOS DE MANTENIMIENTO,3,2,5,6
1600403,28918269,LOPEZ MARTINEZ,RACHEL MEGAN,FCA-141,1,TRADICIONES Y ORALIDAD ,3,3,3,5
1600403,28918269,LOPEZ MARTINEZ,RACHEL MEGAN,FC-1621,4,ESTADISTICA I,3,1,4,5
1600403,28918269,LOPEZ MARTINEZ,RACHEL MEGAN,FC-1621,4,ESTADISTICA I,3,4,1,3
1600403,28918269,LOPEZ MARTINEZ,RACHEL MEGAN,AM-1335,4,FUNDAMENTOS DE ADMINISTRACION II,3,1,3,4
1600403,28918269,LOPEZ MARTINEZ,RACHEL MEGAN,AM-1335,4,FUNDAMENTOS DE ADMINISTRACION II,3,3,3,4
1600680,26784321,MARTINEZ PEREZ,SAMUEL DAVID,FC-1621,4,ESTADISTICA I,3,1,4,5
1600680,26784321,MARTINEZ PEREZ,SAMUEL DAVID,FC-1621,4,ESTADISTICA I,3,4,1,3
1600851,27904589,MEDINA ROMERO,ASHLEY,FCA-141,2,TRADICIONES Y ORALIDAD ,3,5,1,3
1600598,27166634,LOPEZ MARTINEZ,AMANDA KAYLA,AM-2634,2,NOMENCLATURA  ADUANERA,3,1,1,3
1600598,27166634,LOPEZ MARTINEZ,AMANDA KAYLA,AM-2634,2,NOMENCLATURA  ADUANERA,3,5,4,5
1700791,27387596,LOPEZ GUTIERREZ,JAMES,FC-1224,3,INGLES II,3,2,4,6
1700791,27387596,LOPEZ GUTIERREZ,JAMES,FC-1224,3,INGLES II,3,4,6,7
1700791,27387596,LOPEZ GUTIERREZ,JAMES,FC-1621,3,ESTADISTICA I,3,1,1,3
1700791,27387596,LOPEZ GUTIERREZ,JAMES,FC-1621,3,ESTADISTICA I,3,4,4,5
1700753,26816906,ROJAS,CHRISTOPHER JOSEPH,AM-2435,1,SUPERVISION DE RECURSOS HUMANOS,3,3,5,6
1606888,26941796,CASTILLO CASTILLO,DANIEL MICHAEL,TI-2353,1,RESISTENCIA DE MATERIALES,3,1,2,4
1606888,26941796,CASTILLO CASTILLO,DANIEL MICHAEL,TI-2353,1,RESISTENCIA DE MATERIALES,3,3,2,3
1606888,26941796,CASTILLO CASTILLO,DANIEL MICHAEL,TI-2363,1,TERMOTECNIA,3,1,1,3
1606888,26941796,CASTILLO CASTILLO,DANIEL MICHAEL,TI-2363,1,TERMOTECNIA,3,5,4,5
1606888,26941796,CASTILLO CASTILLO,DANIEL MICHAEL,TI-2422,1,SIST. HIDRAULICO DE AERONAVES,2,1,1,4
1508617,25147445,GUTIERREZ,MATTHEW NICHOLAS,AM-3624,1,CLASIFICACION ARANCELARIA II,4,1,5,7
1508617,25147445,GUTIERREZ,MATTHEW NICHOLAS,AM-3624,1,CLASIFICACION ARANCELARIA II,4,3,6,8
1508617,25147445,GUTIERREZ,MATTHEW NICHOLAS,AM-3634,1,AUDITORIA FISCAL ADUANERA,3,3,5,9
1508617,25147445,GUTIERREZ,MATTHEW NICHOLAS,AM-3636,1,TRAMITACION ADUANERA,4,2,1,3
1508617,25147445,GUTIERREZ,MATTHEW NICHOLAS,AM-3636,1,TRAMITACION ADUANERA,4,5,4,6
1403108,25709150,SANCHEZ HERNANDEZ,BROOKE,AM-3634,1,AUDITORIA FISCAL ADUANERA,3,3,5,9
1403108,25709150,SANCHEZ HERNANDEZ,BROOKE,AM-3624,1,CLASIFICACION ARANCELARIA II,4,1,5,7
1403108,25709150,SANCHEZ HERNANDEZ,BROOKE,AM-3624,1,CLASIFICACION ARANCELARIA II,4,3,6,8
1403108,25709150,SANCHEZ HERNANDEZ,BROOKE,AM-3636,1,TRAMITACION ADUANERA,4,2,1,3
1403108,25709150,SANCHEZ HERNANDEZ,BROOKE,AM-3636,1,TRAMITACION ADUANERA,4,5,4,6
1403108,25709150,SANCHEZ HERNANDEZ,BROOKE,AM-3557,1,PRACTICAS ADUANERA,3,3,3,5
1408718,25259720,DIAZ ROJAS,RACHEL,AM-3634,1,AUDITORIA FISCAL ADUANERA,3,3,5,9
1408718,25259720,DIAZ ROJAS,RACHEL,AM-3636,1,TRAMITACION ADUANERA,4,2,1,3
1408718,25259720,DIAZ ROJAS,RACHEL,AM-3636,1,TRAMITACION ADUANERA,4,5,4,6
1408718,25259720,DIAZ ROJAS,RACHEL,AM-3624,1,CLASIFICACION ARANCELARIA II,4,1,5,7
1408718,25259720,DIAZ ROJAS,RACHEL,AM-3624,1,CLASIFICACION ARANCELARIA II,4,3,6,8
1500789,27419583,GUTIERREZ,NICHOLAS JUSTIN,FCA-113,1,VULNERABILIDAD Y REDUCCION DE RIESGO AMBIENTAL EN ,3,3,1,3
1500789,27419583,GUTIERREZ,NICHOLAS JUSTIN,AM-3540,1,SEGUROS DE TRANSPORTE DE MERCANCIAS,3,3,1,2
1500789,27419583,GUTIERREZ,NICHOLAS JUSTIN,AM-3540,1,SEGUROS DE TRANSPORTE DE MERCANCIAS,3,4,9,10
1500789,27419583,GUTIERREZ,NICHOLAS JUSTIN,FCA-141,2,TRADICIONES Y ORALIDAD ,3,5,1,3
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,FC-1701,1,INGLES III,3,2,1,3
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,FC-1701,1,INGLES III,3,3,4,5
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,AM-1114,1,INTRODUCCION A LA QUIMICA,3,2,6,7
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,AM-1114,1,INTRODUCCION A LA QUIMICA,3,3,6,8
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,FCA-161,3,HOMBRE: CULTURA Y COOPERACIONEDAD II,3,2,4,6
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,FC-1229,2,DIVINATICA II,4,3,4,6
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,FC-1229,2,DIVINATICA II,4,4,4,6
1800967,27301298,RAMIREZ RAMIREZ,AMANDA ASHLEY,FC-1525,2,LENGUAJE III,3,5,4,6
